order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_lead_time,is_returned,price_bucket,high_discount,is_cod,return_probability
O111532,C11675,P212667,Fashion,85.74,0.0,1,Credit Card,2024-01-25,2024-01-29,South,No,Not Returned,85.74,9.27,20.74,45,Male,4,0,Low,0,0,0.07388081068658736
O111540,C15223,P219680,Electronics,85.46,0.05,1,Debit Card,2024-05-07,2024-05-13,South,No,Not Returned,81.19,8.57,1.17,46,Female,6,0,Low,0,0,0.07462415358185268
O111541,C10945,P219697,Electronics,422.15,0.0,1,Credit Card,2023-11-09,2023-11-15,Central,No,Not Returned,422.15,9.06,41.6,62,Female,6,0,Low,0,0,0.07931891503667529
O111563,C17166,P213207,Electronics,170.14,0.0,3,PayPal,2024-02-25,2024-03-01,East,No,Not Returned,510.42,10.06,51.19,33,Female,5,0,Low,0,0,0.07964721693672434
O111569,C10703,P215893,Electronics,580.01,0.05,1,Credit Card,2025-06-06,2025-06-11,East,Yes,Not as described,551.01,8.67,57.45,38,Female,5,1,Medium,0,0,0.07363032387229879
O111571,C15522,P200656,Fashion,262.24,0.0,1,PayPal,2025-03-11,2025-03-16,West,No,Not Returned,262.24,10.98,80.8,19,Female,5,0,Low,0,0,0.08462973313124421
O111580,C16794,P239194,Electronics,225.48,0.0,1,Credit Card,2024-02-22,2024-03-01,East,No,Not Returned,225.48,8.87,18.19,37,Male,8,0,Low,0,0,0.0825263696369897
O111587,C13675,P214855,Electronics,352.23,0.05,1,Credit Card,2025-05-15,2025-05-19,South,No,Not Returned,334.62,9.32,30.83,38,Female,4,0,Low,0,0,0.07604353325069793
O111604,C11526,P224587,Electronics,1247.8,0.0,2,UPI,2024-09-01,2024-09-06,West,No,Not Returned,2495.6,11.32,288.15,43,Male,5,0,Medium,0,0,0.0762068169404681
O111605,C13897,P221593,Electronics,291.61,0.0,1,Debit Card,2024-12-31,2025-01-05,South,No,Not Returned,291.61,9.23,25.76,38,Male,5,0,Low,0,0,0.07828230152934526
O111625,C13735,P248695,Electronics,518.81,0.1,1,Debit Card,2024-05-14,2024-05-19,East,No,Not Returned,466.93,9.49,46.54,39,Male,5,0,Medium,0,0,0.07929458984045575
O111632,C17961,P212164,Home,150.76,0.0,1,UPI,2023-12-03,2023-12-09,West,No,Not Returned,150.76,8.6,33.61,41,Male,6,0,Low,0,0,0.0728365920907198
O111637,C13839,P219560,Electronics,589.98,0.0,1,PayPal,2023-12-25,2023-12-29,Central,No,Not Returned,589.98,10.11,60.69,61,Male,4,0,Medium,0,0,0.08302214141104977
O111658,C13071,P243766,Sports,189.62,0.0,1,COD,2024-04-12,2024-04-17,West,No,Not Returned,189.62,11.05,45.84,62,Male,5,0,Low,0,1,0.0796116351639642
O111662,C13500,P211520,Electronics,377.13,0.15,2,COD,2025-04-24,2025-05-01,East,No,Not Returned,641.12,10.19,66.74,53,Male,7,0,Low,0,1,0.07517480605893109
O111677,C12262,P230860,Electronics,216.73,0.0,1,Debit Card,2025-07-19,2025-07-25,South,No,Not Returned,216.73,8.48,17.53,66,Female,6,0,Low,0,0,0.07481121349706656
O111678,C13229,P226525,Electronics,666.17,0.05,1,Debit Card,2025-08-22,2025-08-29,East,No,Not Returned,632.86,10.79,65.15,40,Female,7,0,Medium,0,0,0.09642075540985674
O111681,C11108,P243506,Home,272.9,0.0,1,Wallet,2025-01-09,2025-01-16,East,No,Not Returned,272.9,9.05,67.36,19,Female,7,0,Low,0,0,0.0761112279565946
O111687,C15057,P249200,Electronics,373.15,0.15,1,Debit Card,2025-07-07,2025-07-14,East,No,Not Returned,317.18,8.71,29.35,53,Female,7,0,Low,0,0,0.07695996714276415
O111709,C13604,P209781,Sports,237.81,0.1,1,Credit Card,2023-11-18,2023-11-22,South,No,Not Returned,214.03,9.67,54.54,48,Female,4,0,Low,0,0,0.07323624525135147
O111725,C12975,P207227,Sports,259.84,0.0,1,UPI,2024-12-10,2024-12-14,South,No,Not Returned,259.84,10.31,67.64,66,Female,4,0,Low,0,0,0.0785477158375886
O111732,C10818,P220051,Electronics,486.0,0.1,1,PayPal,2023-12-20,2023-12-24,West,No,Not Returned,437.4,9.37,43.12,63,Male,4,0,Low,0,0,0.0760042317619429
O111734,C10012,P228845,Electronics,914.95,0.05,1,Credit Card,2024-01-29,2024-02-01,North,No,Not Returned,869.2,10.11,94.19,36,Male,3,0,Medium,0,0,0.08044235916858157
O111735,C17058,P210015,Electronics,1222.92,0.0,2,COD,2024-08-10,2024-08-15,West,No,Not Returned,2445.84,12.4,281.1,57,Female,5,0,Medium,0,1,0.07639502198310832
O111756,C13543,P216802,Electronics,667.91,0.2,1,Credit Card,2023-11-01,2023-11-07,East,No,Not Returned,534.33,9.43,54.69,49,Male,6,0,Medium,0,0,0.08057826867953195
O111757,C13175,P220339,Electronics,279.31,0.0,1,Credit Card,2024-08-21,2024-08-26,North,No,Not Returned,279.31,9.15,24.37,27,Female,5,0,Low,0,0,0.07765712256773893
O111758,C11781,P201593,Home,195.48,0.0,2,Credit Card,2025-04-24,2025-04-29,South,Yes,Defective,390.96,10.61,98.86,53,Other,5,1,Low,0,0,0.0783058389531484
O111766,C15617,P204572,Electronics,657.65,0.0,1,Debit Card,2024-08-03,2024-08-08,North,No,Not Returned,657.65,9.54,69.38,44,Male,5,0,Medium,0,0,0.08083016168446167
O111786,C15708,P234894,Sports,196.38,0.0,1,Credit Card,2024-06-09,2024-06-13,West,No,Not Returned,196.38,9.56,49.35,29,Female,4,0,Low,0,0,0.07420794023687854
O111813,C16617,P237458,Sports,184.46,0.0,5,UPI,2025-09-10,2025-09-17,East,Yes,No longer needed,922.3,11.95,264.74,41,Male,7,1,Low,0,0,0.07260867960015548
O111814,C15660,P201065,Electronics,590.54,0.0,1,COD,2024-02-06,2024-02-12,East,No,Not Returned,590.54,10.92,59.94,60,Other,6,0,Medium,0,1,0.08555552434663875
O111823,C10400,P208058,Electronics,474.86,0.0,2,COD,2025-07-31,2025-08-07,East,No,Not Returned,949.72,11.66,102.31,43,Female,7,0,Low,0,1,0.08660795025434484
O111831,C16301,P220305,Electronics,362.95,0.0,1,PayPal,2024-06-04,2024-06-09,East,No,Not Returned,362.95,10.73,32.82,33,Female,5,0,Low,0,0,0.0908229091282531
O111836,C16732,P245276,Electronics,690.97,0.0,1,Credit Card,2024-04-18,2024-04-23,North,No,Not Returned,690.97,8.57,74.35,32,Male,5,0,Medium,0,0,0.07338740957643439
O111842,C17910,P202343,Electronics,558.98,0.1,1,Debit Card,2025-06-20,2025-06-25,West,No,Not Returned,503.08,8.63,51.74,63,Other,5,0,Medium,0,0,0.07283775228254756
O111849,C11973,P220398,Electronics,548.87,0.2,1,PayPal,2024-12-02,2024-12-05,North,No,Not Returned,439.1,10.94,41.75,55,Female,3,0,Medium,0,0,0.08523101226567076
O111859,C15016,P213576,Sports,87.91,0.05,2,Credit Card,2024-02-24,2024-02-28,West,No,Not Returned,167.03,9.91,40.2,44,Male,4,0,Low,0,0,0.0754048822119387
O111861,C10841,P211884,Electronics,558.49,0.05,1,Credit Card,2025-03-01,2025-03-04,Central,No,Not Returned,530.57,9.87,53.8,29,Male,3,0,Medium,0,0,0.07818530531310039
O111864,C15972,P201268,Electronics,371.54,0.0,1,Debit Card,2024-06-05,2024-06-09,West,Yes,Defective,371.54,9.35,35.23,38,Female,4,1,Low,0,0,0.07692735355430948
O111866,C10858,P218016,Electronics,365.99,0.15,1,Credit Card,2024-04-20,2024-04-25,South,No,Not Returned,311.09,11.87,25.46,62,Other,5,0,Low,0,0,0.09906507661583833
O111868,C17385,P211961,Electronics,586.28,0.0,1,Debit Card,2025-02-20,2025-02-27,East,No,Not Returned,586.28,9.1,61.25,26,Male,7,0,Medium,0,0,0.08207119554701048
O111885,C12068,P229619,Electronics,527.57,0.2,3,Debit Card,2025-07-08,2025-07-15,South,No,Not Returned,1266.17,10.32,141.62,39,Female,7,0,Medium,0,0,0.07675587081143048
O111891,C16952,P227788,Electronics,143.76,0.05,2,Wallet,2023-10-24,2023-10-28,Central,No,Not Returned,273.14,9.53,23.25,66,Female,4,0,Low,0,0,0.07544769717521256
O111904,C12003,P213410,Electronics,171.96,0.0,3,COD,2024-03-22,2024-03-27,East,Yes,Not as described,515.88,11.38,50.53,19,Female,5,1,Low,0,1,0.08133321055117712
O111905,C16085,P214262,Electronics,1548.25,0.05,2,Debit Card,2023-12-21,2023-12-25,West,No,Not Returned,2941.68,12.46,340.54,35,Female,4,0,Medium,0,0,0.07973224167666586
O111911,C11221,P220829,Electronics,200.44,0.2,1,Credit Card,2025-05-21,2025-05-26,East,No,Not Returned,160.35,9.74,9.5,31,Female,5,0,Low,0,0,0.0791284871939094
O111956,C10915,P240254,Home,210.94,0.15,1,Credit Card,2024-07-17,2024-07-22,West,No,Not Returned,179.3,10.04,40.16,66,Female,5,0,Low,0,0,0.07869618774436732
O111965,C15354,P239136,Electronics,1166.92,0.05,1,Credit Card,2024-05-01,2024-05-08,East,No,Not Returned,1108.57,8.85,124.18,56,Male,7,0,Medium,0,0,0.08015659212539572
O111968,C13870,P209948,Electronics,175.94,0.0,1,Debit Card,2024-03-07,2024-03-13,East,No,Not Returned,175.94,9.84,11.27,65,Female,6,0,Low,0,0,0.08562524532738146
O111973,C15085,P207498,Home,194.01,0.05,2,Credit Card,2025-01-07,2025-01-14,West,No,Not Returned,368.62,9.72,93.49,29,Female,7,0,Low,0,0,0.07587766987609454
O111974,C14694,P223556,Electronics,178.12,0.0,2,Debit Card,2024-09-08,2024-09-14,East,No,Not Returned,356.24,8.97,33.78,69,Male,6,0,Low,0,0,0.07592041467218183
O111996,C13862,P202696,Electronics,204.55,0.1,2,Credit Card,2025-06-21,2025-06-26,North,No,Not Returned,368.19,10.26,33.92,64,Female,5,0,Low,0,0,0.08207039074448914
O112008,C13300,P211631,Electronics,397.47,0.1,1,UPI,2025-02-28,2025-03-07,East,No,Not Returned,357.72,9.77,33.16,27,Male,7,0,Low,0,0,0.08624916850899067
O112013,C13981,P221717,Electronics,427.71,0.0,1,UPI,2025-07-13,2025-07-19,South,No,Not Returned,427.71,9.41,41.92,30,Female,6,0,Low,0,0,0.08212530199472284
O112023,C15812,P205618,Electronics,589.89,0.0,1,Debit Card,2025-05-15,2025-05-20,West,No,Not Returned,589.89,8.58,62.21,61,Male,5,0,Medium,0,0,0.07343615157704153
O112027,C15531,P238816,Sports,148.62,0.0,2,Credit Card,2025-05-08,2025-05-15,South,No,Not Returned,297.24,9.0,80.17,35,Female,7,0,Low,0,0,0.07242730451105325
O112037,C15268,P248321,Electronics,500.08,0.0,1,Credit Card,2025-01-30,2025-02-06,East,No,Not Returned,500.08,8.86,51.15,54,Male,7,0,Medium,0,0,0.08011576187659973
O112051,C17800,P214573,Electronics,127.34,0.15,1,Debit Card,2023-11-19,2023-11-24,Central,No,Not Returned,108.24,9.26,3.73,36,Female,5,0,Low,0,0,0.0760080249790171
O112052,C14466,P201683,Electronics,446.77,0.15,2,UPI,2024-07-26,2024-07-30,West,No,Not Returned,759.51,11.23,79.91,50,Female,4,0,Low,0,0,0.08433987100209688
O112069,C14491,P213240,Electronics,698.42,0.0,4,Credit Card,2024-10-01,2024-10-08,East,No,Not Returned,2793.68,12.85,322.39,56,Male,7,0,Medium,0,0,0.07996456351506616
O112080,C12694,P246300,Home,652.13,0.1,1,Debit Card,2025-05-28,2025-06-03,North,No,Not Returned,586.92,9.91,154.43,62,Female,6,0,Medium,0,0,0.07356351722723403
O112099,C11893,P222742,Electronics,356.35,0.15,1,Debit Card,2024-06-20,2024-06-23,Central,No,Not Returned,302.9,9.43,26.92,34,Male,3,0,Low,0,0,0.07337741564148458
O112102,C11070,P213089,Electronics,298.66,0.0,1,Debit Card,2024-07-14,2024-07-22,West,No,Not Returned,298.66,8.63,27.21,21,Male,8,0,Low,0,0,0.0806043209496501
O112104,C11738,P204436,Electronics,249.83,0.15,1,Credit Card,2024-12-20,2024-12-25,South,No,Not Returned,212.36,8.83,16.65,23,Male,5,0,Low,0,0,0.07309703596019912
O112105,C13285,P217087,Electronics,146.48,0.1,3,Wallet,2025-01-10,2025-01-14,North,Yes,Missing/Wrong item,395.5,9.95,37.51,55,Male,4,1,Low,0,0,0.07599134230181771
O112111,C14939,P244747,Electronics,567.05,0.0,1,Wallet,2024-05-27,2024-05-31,Central,No,Not Returned,567.05,9.74,58.31,48,Male,4,0,Medium,0,0,0.08002341449285007
O112113,C11386,P234349,Home,230.78,0.0,2,Debit Card,2024-11-24,2024-11-30,West,No,Not Returned,461.56,10.03,119.21,21,Male,6,0,Low,0,0,0.07427979231406392
O112114,C14763,P203957,Electronics,1237.86,0.1,1,UPI,2024-07-28,2024-08-02,East,No,Not Returned,1114.07,10.33,123.36,48,Male,5,0,Medium,0,0,0.08756307192655212
O112118,C16038,P207531,Electronics,384.63,0.0,1,PayPal,2025-01-09,2025-01-17,East,No,Not Returned,384.63,9.24,36.92,21,Female,8,0,Low,0,0,0.08564811915481425
O112142,C16243,P223302,Electronics,481.77,0.2,1,UPI,2025-07-05,2025-07-11,South,No,Not Returned,385.42,8.72,37.53,21,Male,6,0,Low,0,0,0.0744963785742272
O112147,C14381,P238276,Electronics,397.87,0.05,2,Credit Card,2024-03-16,2024-03-20,West,No,Not Returned,755.95,9.52,81.19,55,Male,4,0,Low,0,0,0.07220050258147842
O112149,C13174,P206087,Electronics,385.22,0.0,1,UPI,2025-01-12,2025-01-19,East,No,Not Returned,385.22,9.63,36.6,37,Male,7,0,Low,0,0,0.08643048309246722
O112154,C17460,P211614,Electronics,371.73,0.0,3,Credit Card,2024-04-12,2024-04-17,East,No,Not Returned,1115.19,11.3,122.52,19,Male,5,0,Low,0,0,0.08348261566380724
O112159,C17259,P208139,Fashion,170.5,0.0,1,PayPal,2024-04-23,2024-04-28,South,No,Not Returned,170.5,9.18,50.5,55,Male,5,0,Low,0,0,0.07314024568406752
O112174,C16552,P221984,Electronics,776.42,0.0,1,UPI,2023-09-15,2023-09-20,West,No,Not Returned,776.42,9.82,83.35,49,Female,5,0,Medium,0,0,0.08313893863227077
O112193,C10918,P237185,Electronics,565.32,0.0,1,Debit Card,2025-06-07,2025-06-13,East,No,Not Returned,565.32,9.8,58.04,25,Female,6,0,Medium,0,0,0.08539652111719978
O112196,C12413,P246436,Home,620.89,0.1,1,Debit Card,2024-10-09,2024-10-17,Central,No,Not Returned,558.8,9.81,146.65,35,Female,8,0,Medium,0,0,0.07780011125414162
O112201,C12568,P222547,Sports,313.39,0.0,1,Credit Card,2024-05-07,2024-05-11,South,No,Not Returned,313.39,10.51,83.51,50,Male,4,0,Low,0,0,0.07892193489961437
O112202,C15423,P222939,Electronics,312.59,0.15,1,UPI,2023-09-23,2023-09-28,South,No,Not Returned,265.7,8.86,23.02,60,Male,5,0,Low,0,0,0.07346500310128241
O112220,C15735,P215987,Electronics,829.64,0.0,1,PayPal,2024-09-28,2024-10-03,East,No,Not Returned,829.64,9.95,89.61,62,Female,5,0,Medium,0,0,0.08422996753656102
O112229,C11658,P204462,Electronics,625.73,0.15,3,UPI,2024-12-19,2024-12-25,East,No,Not Returned,1595.61,12.69,178.78,23,Male,6,0,Medium,0,0,0.09127938673291248
O112232,C15024,P219862,Electronics,705.36,0.1,3,Credit Card,2024-02-18,2024-02-23,West,No,Not Returned,1904.47,13.8,214.74,58,Male,5,0,Medium,0,0,0.09580534087427835
O112242,C15578,P242772,Electronics,453.19,0.0,1,Credit Card,2024-05-27,2024-06-02,South,No,Not Returned,453.19,8.89,45.49,44,Male,6,0,Low,0,0,0.07799683662834551
O112253,C10378,P233496,Sports,261.97,0.0,1,UPI,2024-10-17,2024-10-23,South,Yes,Not as described,261.97,9.24,69.35,24,Male,6,1,Low,0,0,0.07487440058779134
O112276,C13986,P209033,Electronics,530.79,0.15,1,COD,2023-12-20,2023-12-25,West,No,Not Returned,451.17,9.78,44.36,18,Female,5,0,Medium,0,1,0.07264456180927013
O112279,C16400,P203247,Electronics,1466.62,0.1,2,UPI,2024-12-06,2024-12-09,Central,No,Not Returned,2639.92,12.1,304.69,59,Male,3,0,Medium,0,0,0.07694262965999991
O112282,C16432,P205586,Electronics,425.78,0.0,1,Debit Card,2024-08-01,2024-08-05,South,No,Not Returned,425.78,9.28,41.81,29,Female,4,0,Low,0,0,0.07640578398842639
O112288,C12941,P245506,Electronics,190.4,0.0,3,Debit Card,2024-09-30,2024-10-04,Central,No,Not Returned,571.2,10.95,57.59,20,Female,4,0,Low,0,0,0.08382289225071772
O112302,C13667,P228788,Electronics,285.71,0.1,4,Debit Card,2023-10-05,2023-10-08,Central,No,Not Returned,1028.56,11.59,111.84,20,Male,3,0,Low,0,0,0.07908318401627518
O112318,C14656,P204777,Electronics,478.37,0.0,1,Debit Card,2024-06-10,2024-06-13,North,No,Not Returned,478.37,9.3,48.1,55,Female,3,0,Low,0,0,0.0743270970455896
O112331,C11918,P220520,Electronics,343.69,0.0,3,Credit Card,2024-04-12,2024-04-18,West,No,Not Returned,1031.07,9.53,114.2,54,Male,6,0,Low,0,0,0.07286741116817877
O112334,C13758,P213982,Electronics,130.4,0.0,4,UPI,2023-10-12,2023-10-15,Central,No,Not Returned,521.6,10.29,52.3,23,Male,3,0,Low,0,0,0.07604401785770303
O112338,C17119,P219636,Fashion,60.22,0.0,4,Debit Card,2025-09-01,2025-09-05,Central,No,Not Returned,240.88,10.39,73.92,24,Female,4,0,Low,0,0,0.07539529116309164
O112366,C12242,P207856,Electronics,475.11,0.0,2,Debit Card,2025-07-21,2025-07-26,South,No,Not Returned,950.22,11.08,102.95,54,Female,5,0,Low,0,0,0.08597588396977385
O112373,C15130,P200878,Electronics,369.33,0.15,2,COD,2024-02-11,2024-02-15,North,No,Not Returned,627.86,11.27,64.07,54,Male,4,0,Low,0,1,0.07666313094220122
O112385,C14151,P237988,Home,310.65,0.15,1,UPI,2024-12-20,2024-12-25,North,No,Not Returned,264.05,10.34,63.59,20,Male,5,0,Low,0,0,0.07960496902467755
O112405,C10842,P218150,Electronics,273.38,0.0,1,Debit Card,2024-04-28,2024-05-07,East,No,Not Returned,273.38,8.86,23.95,52,Male,9,0,Low,0,0,0.08492522008989503
O112429,C14534,P209507,Electronics,788.23,0.0,1,COD,2024-04-20,2024-04-28,North,No,Not Returned,788.23,9.75,84.84,43,Male,8,0,Medium,0,1,0.08087849718892287
O112455,C14039,P200639,Electronics,427.73,0.0,1,Credit Card,2023-12-16,2023-12-19,North,No,Not Returned,427.73,9.35,41.98,49,Other,3,0,Low,0,0,0.07468613046226388
O112461,C11356,P230089,Electronics,308.78,0.0,1,Debit Card,2023-11-17,2023-11-24,West,No,Not Returned,308.78,8.94,28.11,38,Female,7,0,Low,0,0,0.08070428195777582
O112481,C10421,P223938,Home,273.82,0.05,1,Credit Card,2024-11-03,2024-11-12,East,No,Not Returned,260.13,8.23,64.61,58,Male,9,0,Low,0,0,0.07397989202345227
O112498,C12384,P223580,Electronics,241.65,0.0,2,Wallet,2025-08-23,2025-08-29,West,No,Not Returned,483.3,9.96,48.04,28,Male,6,0,Low,0,0,0.0827845770388486
O112501,C13309,P244489,Sports,221.59,0.0,1,Credit Card,2023-12-28,2024-01-03,West,No,Not Returned,221.59,9.43,57.05,33,Male,6,0,Low,0,0,0.07718622291245145
O112502,C15501,P249310,Electronics,1552.44,0.0,1,Credit Card,2025-07-25,2025-07-30,East,No,Not Returned,1552.44,9.65,176.64,20,Female,5,0,Medium,0,0,0.08196035004796291
O112513,C10253,P245507,Electronics,605.22,0.05,1,COD,2023-11-02,2023-11-06,West,No,Not Returned,574.96,10.35,58.65,48,Female,4,0,Medium,0,1,0.0757437247220479
O112516,C16163,P212854,Electronics,890.2,0.0,1,Debit Card,2024-06-03,2024-06-07,West,No,Not Returned,890.2,10.64,96.18,37,Male,4,0,Medium,0,0,0.08757326656639292
O112522,C13575,P208192,Electronics,475.73,0.0,1,Debit Card,2024-05-14,2024-05-19,South,No,Not Returned,475.73,8.57,48.52,51,Female,5,0,Low,0,0,0.07333481065659961
O112528,C16755,P209702,Sports,200.4,0.05,4,PayPal,2024-03-18,2024-03-27,South,No,Not Returned,761.52,11.29,217.17,50,Female,9,0,Low,0,0,0.07723635945155503
O112530,C13998,P213536,Sports,286.04,0.0,1,Credit Card,2025-07-07,2025-07-12,Central,No,Not Returned,286.04,9.39,76.42,60,Female,5,0,Low,0,0,0.07327191088906654
O112535,C15008,P202419,Electronics,868.5,0.0,1,Credit Card,2024-09-27,2024-10-02,Central,Yes,Defective,868.5,10.16,94.06,67,Female,5,1,Medium,0,0,0.08600775359462665
O112536,C16222,P213518,Home,168.7,0.0,3,Debit Card,2024-08-15,2024-08-21,East,No,Not Returned,506.1,10.95,130.76,38,Male,6,0,Low,0,0,0.07885957834789016
O112552,C14211,P243927,Home,225.0,0.0,1,Credit Card,2025-01-16,2025-01-20,West,No,Not Returned,225.0,9.3,53.7,54,Male,4,0,Low,0,0,0.07223245901346427
O112566,C15977,P235765,Electronics,306.88,0.0,1,COD,2025-08-03,2025-08-08,North,Yes,Defective,306.88,10.44,26.39,19,Female,5,1,Low,0,1,0.07913038242161037
O112572,C16839,P249573,Electronics,341.6,0.15,2,Credit Card,2024-04-21,2024-04-27,East,No,Not Returned,580.72,10.86,58.83,38,Female,6,0,Low,0,0,0.08742095995684339
O112580,C10132,P247477,Electronics,533.03,0.0,1,UPI,2023-12-03,2023-12-08,West,No,Not Returned,533.03,8.75,55.21,63,Female,5,0,Medium,0,0,0.07468213811501025
O112584,C13770,P243394,Home,283.28,0.0,1,Credit Card,2024-02-17,2024-02-23,South,No,Not Returned,283.28,9.18,70.14,69,Male,6,0,Low,0,0,0.07464944471259707
O112603,C16304,P215762,Electronics,611.24,0.0,2,Debit Card,2025-06-27,2025-07-02,East,No,Not Returned,1222.48,11.78,134.92,31,Male,5,0,Medium,0,0,0.08981748020618253
O112630,C13856,P222203,Electronics,1153.47,0.05,1,Debit Card,2024-06-02,2024-06-11,East,No,Not Returned,1095.8,10.73,120.77,45,Other,9,0,Medium,0,0,0.1022040220548696
O112639,C16362,P211701,Electronics,191.09,0.05,2,Credit Card,2024-12-12,2024-12-16,North,No,Not Returned,363.07,9.17,34.4,47,Female,4,0,Low,0,0,0.07219818463293476
O112654,C10686,P216061,Electronics,221.87,0.05,2,Debit Card,2025-07-20,2025-07-25,North,No,Not Returned,421.55,11.09,39.5,41,Female,5,0,Low,0,0,0.08952491069292935
O112664,C14647,P207232,Electronics,705.02,0.3,1,Credit Card,2025-03-20,2025-03-26,West,No,Not Returned,493.51,10.27,48.95,54,Female,6,0,Medium,1,0,0.08681147826318442
O112666,C14418,P247950,Electronics,904.47,0.0,1,Debit Card,2023-09-28,2023-10-02,Central,No,Not Returned,904.47,11.65,96.89,22,Female,4,0,Medium,0,0,0.0966954778832159
O112672,C12350,P216656,Electronics,1465.03,0.0,1,UPI,2025-04-06,2025-04-09,North,No,Not Returned,1465.03,10.2,165.6,60,Female,3,0,Medium,0,0,0.08156491500489106
O112677,C15009,P205640,Electronics,383.11,0.0,1,Credit Card,2025-05-20,2025-05-24,South,No,Not Returned,383.11,9.17,36.8,19,Male,4,0,Low,0,0,0.07556069544902465
O112684,C12443,P243642,Electronics,282.33,0.0,1,Credit Card,2024-03-27,2024-04-02,East,No,Not Returned,282.33,8.76,25.12,26,Male,6,0,Low,0,0,0.07694880193656345
O112687,C14934,P244897,Electronics,541.76,0.0,2,Wallet,2024-11-25,2024-12-02,South,No,Not Returned,1083.52,9.01,121.01,61,Male,7,0,Medium,0,0,0.0733335510227989
O112705,C12374,P228769,Electronics,613.41,0.0,1,Debit Card,2025-05-19,2025-05-26,West,No,Not Returned,613.41,9.45,64.16,46,Female,7,0,Medium,0,0,0.08497180462674317
O112710,C16154,P216917,Electronics,423.01,0.05,3,Credit Card,2025-09-10,2025-09-15,South,No,Not Returned,1205.58,10.96,133.71,65,Male,5,0,Low,0,0,0.079187760780876
O112715,C13523,P243736,Electronics,211.47,0.0,3,COD,2025-07-05,2025-07-11,South,Yes,Defective,634.41,10.04,66.09,49,Female,6,1,Low,0,1,0.07221550815362662
O112721,C14690,P221220,Electronics,459.69,0.1,2,COD,2025-01-02,2025-01-06,North,No,Not Returned,827.44,10.87,88.42,52,Female,4,0,Low,0,1,0.07301852643628311
O112728,C11419,P241609,Beauty,19.39,0.0,4,Debit Card,2025-04-18,2025-04-24,East,No,Not Returned,77.56,8.73,26.17,25,Female,6,0,Low,0,0,0.07276797419179774
O112729,C15409,P212769,Electronics,109.36,0.0,1,Credit Card,2025-09-01,2025-09-06,Central,Yes,Missing/Wrong item,109.36,8.47,4.65,27,Male,5,1,Low,0,0,0.07251589631306594
O112730,C11478,P216503,Electronics,592.98,0.0,1,Credit Card,2024-01-05,2024-01-09,West,No,Not Returned,592.98,9.82,61.34,64,Female,4,0,Medium,0,0,0.08066905767940297
